,KBP1000M,KBP1005M,KBP1006M,KBP1007M,KBP1008M,KBP1009M,KBP1010M,KBP1011M,KBP1012M,KBP1013M,KBP1014M,KBP1015M,KBP1016M,KBP1017M,KBP1020M,KBP1021M,KBP1025M,KBP1026M,KBP1027M,KBP1028M,KBP1029M,KBP1030M,KBP1031M,KBP1033M,KBP1034M,KBP1035M,KBP1036M,KBP1042M,KBP1043M,KBP1045M,KBP1046M,KBP1047M,KBP1048M,KBP1049M,KBP1050M,KBP1051M,KBP1053M,KBP1061M,KBP1062M,KBP1063M,KBP1065M,KBP1066M,KBP1067M,KBP1069M,KBP1070M,KBP1071M,KBP1072M,KBP1073M,KBP1075M,KBP1076M,KBP1077M,KBP1078M,KBP1080M,KBP1081M,KBP1082M,KBP1083M,KBP1084M,KBP1085M,KBP1086M,KBP1087M,KBP1088M,KBP1089M,KBP1090M,KBP1091M,KBP1092M,KBP1093M,KBP1100M,KBP1101M,KBP1102M,KBP1104M,KBP1107M,KBP1108M,KBP1109M,KBP1110M,KBP1111M,KBP1113M,KBP1120M,KBP1121M,KBP1122M,KBP1123M,KBP1124M,KBP1125M,KBP1126M,KBP1127M,KBP1128M,KBP1129M,KBP1130M,KBP1131M,KBP1132M,KBP1143M,KBP1144M,KBP1145M,KBP1146M,KBP1147M,KBP1150M,KBP1152M,KBP1153M,KBP1154M,KBP1155M,KBP1160M,KBP1161M,KBP1162M,KBP1163M,KBP1166M,KBP1167M,KBP1168M,KBP1169M,KBP1170M,KBP1171M,KBP1172M,KBP1173M,KBP1174M,KBP1181M,KBP1182M,KBP1183M,KBP1184M,KBP1185M,KBP1191M,KBP1192M,KBP1193M,KBP1194M,KBP1198M,KBP1199M,KBP1200M,KBP1201M,KBP1202M,KBP1203M,KBP1204M,KBP1205M,KBP1206M,KBP1207M,KBP1208M,KBP1209M,KBP1210M,KBP1211M,KBP1212M,KBP1213M,KBP1220M,KBP1221M,KBP1222M,KBP1223M,KBP1224M,KBP1225M,KBP1227M,KBP1228M,KBP1229M,KBP1230M,KBP1231M,KBP1232M,KBP1240M,KBP1241M,KBP1242M,KBP1244M,KBP1245M,KBP1246M,KBP1247M,KBP1250M,KBP1251M,KBP1252M,KBP1255M,KBP1260M,KBP1261M,KBP1261N,KBP1262M,KBP1263M,KBP1263N,KBP1264M,KBP1265M,KBP1265N,KBP1273M,KBP1274M,KBP1275M,KBP1276M,KBP1277M,KBP1278M,KBP1279M,KBP1280M,KBP1281M,KBP1290M,KBP1291M,KBP1293M,KBP1294M,KBP1295M,KBP1296M,KBP1297M,KBP1298M,KBP1299M,KBP1300M,KBP1301M,KBP1312M,KBP1313M,KBP1314M,KBP1316M,KBP1319M,KBP1320M,KBP1321M,KBP1322M,KBP1330H,KBP1330M,KBP1334M,KBP1335M,KBP1336M,KBP1338M,KBP1339M,KBP1342M,KBP1344M,KBP1345M,KBP1346M,KBP1347A,KBP1347H,KBP1347I,KBP1347M,KBP1347N,KBP1348M,KBP1349M,KBP1350M,KBP1351M,KBP1352M,KBP1353M,KBP1356H,KBP1356M,KBP1358M,KBP1359M,KBP1360M,KBP1361M,KBP1362M,KBP1363M,KBP1364M,KBP1365M,KBP1367H,KBP1367I,KBP1367M,KBP1367N,KBP1368A,KBP1368M,KBP1369A,KBP1369M,KBP1370A,KBP1370M,KBP1371A,KBP1371M,KBP1372M,KBP1373A,KBP1373M,KBP1374A,KBP1374H,KBP1374I,KBP1374M,KBP1374N,KBP1375M,KBP1380H,KBP1380I,KBP1380M,KBP1380N,KBP1381H,KBP1381M,KBP1382I,KBP1382N,KBP1383I,KBP1383N,KBP1390M,KBP1392M,KBP1401M,KBP1403M,KBP1404M,KBP1414M,KBP1415M,KBP1416M,KBP1417M,KBP1442M,KBP1449M,KBP1455M,KBP1459M,KBP1470M,KBP1471M,KBP1472M,KBP1473M,KBP1474M,KBP1475M,KBP1476M,KBP1477M,KBP1478M,KBP1479M,KBP1480M,KBP1500M,KBP1501M,KBP1502M,KBP1505M,KBP1506M,KBP1507M,KBP1508M,KBP1509M,KBP1510M,KBP1511M,KBP1512M,KBP1513M,KBP1514M,KBP1600M,KBP1601M,KBP1602M,KBP1603M,KBP1604M,KBP1605M,KBP1606M,KBP1607M,KBP1608M,KBP1609M,KBP1610M,KBP1611M,KBP1612M,KBP1613M,KBP1614M,KBP1615M,KBP1616M,KBP1617M,KBP1618M,KBP1619M,KBP1620M,KBP1621M,KBP1622M,KBP1623M,KBP1624M,KBP1625M,KBP1626M,KBP1627M,KBP1628M,KBP1629M,KBP1630M,KBP1631M,KBP1632M,KBP1633M,KBP1634M,KBP1635M,KBP1636M,KBP1637M,KBP1638M,KBP1639M,KBP1640M,KBP1641M,KBP1642M,KBP1643M,KBP1644M,KBP1645M,KBP1646M,KBP1647M,KBP1648M,KBP1649M,KBP1650M,KBP1651M,KBP1652M,KBP1653M
19980400,23312,5,0,26,9627,9185,197,4027,46347,882,6655,0,,,5484,32716,-3,776,6166,210,12342,1289,46347,1051,4100,42,5193,4285,78,17,6319,477,6796,110,60,6966,1939,4988,774,144,79,6966,,489,109353,91238,27273,60446,109467,53567,451345,10502,10653,13913,,27243,66467,517813,5188,25001,45762,75951,593764,,,,5553,63,6317,11932,10000,72954,179409,10043,22472,33945,26677,9183,148728,7632,483308,19798,6248,11579,76,60022,11076,27426,593764,7168,7523,26180,31614,145064,428382,22964,35993,174792,,13532,14248,2102,6457,409651,15315,14372,5426,308,1512,,773,1568,22.39,18.32,2316,852,3168,32686,24620,537,3588,,,1,79,126,223,429,85,514,151,15,954,680,,,,250,319,0,5,3,0,43,0,49,954,680,11,11,0,24,12327,13230,0,1956,27549,27217,484088,6376,13.345,2740,2822,24.384,563068,596228,23.465,130756,139450,614,1254,2140,2089,3319,2242,0,11658,,573,4100,4673,4288,726,1108,6121,10794,865,11658,4796,17758,98603,77675,49356,43088,391830,27695,95413,1008,13775,43081,1626,44708,601259,9688,1009,205,982,435181,15.09,8142,12626,447162,451751,3702,15794,6166,5761,37195,49122,2149,49122,601259,49122,17573,6378,51018,21874,184640,165679,3156,1671,35347,33014,15.32,482509,14.71,423212,33.97,116360,25.95,194036,172464,18.43,366500,17.49,6203,8456,409588,408433,,1680,5487,-5348,-3999,-6775,-67573,-363,50128.71833,-670,14996.78973,,22289,14.93,18.25,19,12.85,12.85,12.85,12.6,0,,0,,2671,,25,1416,4111,613,3235,263,5727,4486,179659,2784,8086,3274,248342,14811,50487,60175,71977,1260,48510,49519,55456,3788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980500,22844,5,0,25,8585,17086,197,4473,53185,792,5980,0,,,5570,32854,14,786,6166,210,18683,1647,53185,413,10500,595,11508,4240,82,17,6351,416,6767,110,48,6925,2012,4169,770,289,81,6925,,484,97793,100835,27146,71955,99811,52801,450341,11141,14194,15359,,27959,76596,526937,4430,27680,45861,77971,604908,,,,4862,67,6744,11672,11788,73370,180794,10081,23582,32250,34338,9268,149593,7915,493567,21350,6408,11631,106,62867,11086,25717,604908,6494,7760,24238,31552,150374,423287,27054,32751,170058,,11201,14079,2805,7039,414894,18034,17172,4178,336,1894,,770,1358,22.57,18.32,2294,828,3121,31541,26897,294,3676,,,1,76,134,238,449,80,529,165,17,958,711,,,,253,324,0,5,3,0,39,0,74,958,711,12,5,0,8,12339,14461,0,2579,29392,26967,480176,6469,13.373,2753,2806,25.433,515648,519390,21.957,140582,142439,608,1300,2760,2070,3435,2242,0,12415,,590,4539,5129,4339,731,1147,6217,11346,1069,12415,5283,17981,87771,87236,57630,42900,391411,27353,88521,836,12939,43378,1625,45002,616226,17527,1160,222,1616,440446,16.37,6468,7841,453630,459592,3732,18239,6166,4939,37317,48422,-701,48422,616226,48422,18376,6978,51384,21927,186083,168882,136,1181,35483,34196,17.23,489112,15.51,428276,24.56,105752,24.74,192988,173504,15.76,366492,15.25,-196,2222,409392,410655,,-6762,-8669,-12110,-12668,-37,-67610,-979,49149.79428,-941,14055.60439,,21869,18,18.25,19.34,13.6,13.6,13.45,12.95,0,,0,0,3103,,25,1454,4582,736,3579,266,5952,4529,181047,7995,7658,4365,249926,13975,54068,71596,76261,180,51093,52253,61921,3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980600,23295,3,0,22,10280,17020,239,3672,54506,755,7823,0,,,6337,33382,17,806,6173,315,20304,820,54506,1993,11000,0,12993,4186,135,16,6375,279,6654,72,67,6794,2039,4777,708,484,57,6794,,479,103814,112549,27313,64126,99491,54058,461350,12028,12956,19301,,24371,76862,538211,4480,29425,47646,81551,619762,,,,6176,38,5503,11717,9471,73420,182528,10197,25448,32438,36484,9727,152178,8144,498298,22000,6892,11621,96,65866,11069,32812,619762,7679,7404,19829,30878,157221,434987,26363,33899,178014,,11616,14709,3049,8049,419527,22885,15756,6245,431,1736,,772,1198,22.62,20.32,2296,834,3130,33854,29158,225,3482,,,1,76,135,237,449,81,530,165,15,956,710,,,,259,331,0,5,3,0,33,0,66,956,710,12,4,9,5,12883,13899,0,3093,29893,28099,496171,6735,13.583,2861,2872,25.63,585639,568216,23.953,156178,152577,675,1335,2995,3091,2871,2237,0,13204,,629,4743,5372,4359,732,1203,6294,11666,1537,13204,5440,17117,92593,98285,53245,41044,399678,27838,86672,-1513,14452,45134,1625,46759,631280,17322,1111,330,768,448063,16.04,7198,6880,460828,466472,3252,23127,6173,5485,39646,51304,2883,51304,631280,51304,18217,7979,51611,21752,187843,173426,1370,1565,36853,35761,17.92,497680,15.25,434632,17.67,109710,30.43,207996,167755,18.75,375751,16.97,7403,6356,416795,417011,,3788,4044,-8322,-8624,-4953,-72563,2217,51366.55469,375,14431.07508,,21895,20.21,22.25,21.06,17,17,15,14.75,0,,0,0,3042,,19,1500,4561,648,3697,217,6035,4339,182787,10595,7345,2430,250629,15142,56756,74078,78506,1294,56509,57620,61528,2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980700,23090,4,0,30,9112,18458,239,5600,56499,1083,6568,0,,,6536,32646,16,785,6173,316,19674,4179,56499,850,11200,334,12384,3824,136,20,5589,1152,6742,72,68,6881,1609,3122,706,1225,92,6881,,541,101967,119241,27697,58794,103871,53272,464843,13595,17150,20606,,27621,85636,550479,4357,26816,47710,78884,629363,,,,5419,59,7023,12501,10208,73625,184173,9910,26077,33294,35985,9721,157382,8078,506219,22525,7033,11992,61,67566,11075,32002,629363,9813,7056,21057,27689,158069,436229,28614,36328,176155,,12464,15581,3180,7731,427387,22723,17861,4664,257,1638,,2857,923,24.54,24.55,2409,988,3397,35135,28705,220,3886,,,1,81,136,239,457,80,537,166,19,951,722,,,,263,336,0,5,4,0,43,0,58,951,722,13,12,0,7,15052,14341,0,2961,32373,28623,510959,7184,13.345,2931,2892,26.205,625697,622455,24.325,199276,193230,640,934,3300,2893,2687,2237,0,12691,,683,4981,5664,4425,733,1259,6418,12081,610,12691,5494,17669,87227,105495,45138,39506,396971,27968,91637,-1517,15968,44952,1638,46591,640419,19640,3287,330,1736,452562,17.25,5882,4977,466710,471449,3516,22997,6173,3828,39549,49550,-1754,49550,640419,49550,17405,7656,51792,21771,189561,178524,-3271,-86,33582,35675,18.36,500292,17.02,441648,13,104897,32,210392,164743,18.23,375135,15.57,-2155,1108,414640,418119,,-3500,-5475,-11822,-14099,-1266,-73829,-1520,49846.86001,-296,14135.12985,,21927,21.35,24,24.2,19.25,17.7,17,16.5,0,,0,0,2793,,29,1346,4169,655,3307,206,7125,5361,184436,11208,7214,1554,251333,16659,59242,78882,83647,252,55643,58930,65229,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980800,23328,1,0,438,9871,18377,239,4763,56578,162,7666,0,,,6693,32680,17,784,6173,317,17746,6152,56578,655,9800,0,10455,3811,140,21,5648,615,6263,72,-38,6297,1676,4444,703,591,67,6297,,482,102801,134607,26877,71111,89632,52050,477078,15746,18648,22932,,29573,89937,567015,4285,27642,49301,81228,648243,,,,5967,24,6750,12741,7166,73583,185611,9928,26104,39404,39378,9848,159747,8183,516483,24610,8107,13204,62,71963,11128,35929,648243,7736,7551,21102,29505,165423,444455,32623,36554,176522,,12760,16094,2977,7323,431236,22536,19258,5352,311,1468,,3639,880,26.14,25.15,2139,815,2953,35935,30049,60,3920,,,1,79,156,232,467,81,548,167,25,952,740,,,,267,325,0,5,16,0,36,0,77,952,740,13,12,7,25,14762,16412,0,3110,34328,29537,522581,7315,13.095,2721,2875,24.395,570173,566293,18.478,259605,260246,612,1303,3100,3789,2507,2237,0,13549,,764,4987,5751,4462,743,1320,6525,12276,1272,13549,5429,17359,93325,114311,52566,37222,404946,27250,80272,1851,14118,46380,1673,48053,653459,19430,3980,333,492,457867,17.52,4257,1668,470967,473117,4553,22801,6173,5147,42247,53567,4017,53567,653459,53567,17442,7247,51729,21793,191052,181705,5868,3281,39449,38956,18.99,510417,17.35,446278,18.24,110684,35,224996,160088,18.64,385084,15.6,7665,5965,422306,424084,,-6959,-3696,-18782,-17795,4499,-69329,3180,53027.0605,829,14963.65938,,22095,21.85,25.5,25.5,20.25,21.6,18,17.5,0,,0,0,2546,,96,1282,3924,579,3116,229,6484,5042,185879,9207,6370,1216,252037,14808,68041,87471,80821,329,55480,59461,69464,3206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980900,23309,272,0,128,9809,18386,239,3694,56436,94,7781,1000,,,6160,30497,16,770,6173,318,14609,11330,56436,631,6700,0,7331,3897,138,22,5800,478,6279,72,18,6369,1744,4653,713,398,109,6369,,486,106798,132975,27879,59228,101383,53399,481662,16935,9737,20039,,24474,71923,553585,3884,26963,51672,82520,636105,,,,6414,9,6962,13386,4847,73327,186591,10017,27344,40058,26692,11054,159788,8577,503798,26850,8951,14353,60,77438,11185,30297,636105,8280,8407,22200,32118,167891,453927,27735,41032,173937,,14879,17539,2985,7284,432207,13987,17613,9237,177,2334,,8226,1411,27.87,25.45,1857,886,2744,39269,17553,14,4445,,,1,96,277,105,479,81,560,169,13,948,742,,,,271,328,0,5,17,0,33,0,73,948,742,14,21,0,32,15732,15714,0,3075,34575,29037,517363,7190,13.781,2900,2920,24.948,542956,532434,19.034,242851,239730,608,1426,3410,3275,2620,2508,0,13847,,818,4560,5378,4513,753,1367,6633,12010,1837,13847,5381,16886,96202,113170,47159,39563,410026,26842,87090,-952,15070,47148,1809,48958,643019,18992,8505,333,496,456111,15.27,-2017,-6701,468950,466416,4773,14595,6173,5366,46412,57951,4384,57951,643019,57951,14920,7246,51501,21770,192096,181417,3432,3357,42881,42313,15.8,511831,15.53,446784,8.09,113088,25.29,226258,161091,14.51,387349,12.86,4606,1070,426912,425154,,2266,2174,-16516,-15621,926,-68404,2902,55929.05571,578,15541.75074,,22050,21.86,25.5,27.03,20.25,20.25,20.3,19.2,0,,1000,0,2404,,76,1389,3868,470,3164,233,6429,5446,186863,6386,8000,1419,253069,15415,59896,78888,72847,410,45092,53598,62520,3287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19981000,23265,35,0,24,8520,18372,239,4392,56888,42,7259,2100,,,6043,30511,16,746,6173,302,13292,13085,56888,154,5900,0,6054,3929,114,18,5795,1004,6800,72,-4,6868,1734,3986,890,158,662,6868,,384,109417,119663,28257,59759,111357,64585,493037,21430,7660,16541,,22352,60011,553048,4358,29480,51815,85652,638700,,,,5347,5,6591,11943,3026,73782,188073,10067,28182,41445,23415,11909,163588,9373,505932,25642,10946,14069,58,78780,11486,30559,638700,11294,7775,19584,32522,166144,456009,37028,40071,178558,,21929,18850,2815,6791,439083,13523,18415,7227,194,1804,12423,7998,970,24.83,24.22,2131,1586,3717,36714,28913,37,4143,,,1,84,162,231,478,84,562,169,17,950,749,,,,274,327,0,12,18,0,42,0,61,950,749,14,12,0,39,15741,15616,1620,2909,35937,29322,528065,7768,13.579,2884,2886,25.275,513060,518382,20.901,167707,159379,656,1401,3325,3577,2393,2508,0,13860,,902,4310,5212,4600,765,1417,6782,11994,1866,13860,5340,17916,96926,101278,42866,44829,405086,27400,91786,-2693,17763,47666,1305,48971,647314,19401,8290,316,1173,466668,16.15,11202,12637,480152,479053,4740,14230,6173,4875,46100,57148,-803,57148,647314,57148,17854,6754,51459,22266,193682,188138,-3496,-2188,39385,40124,16.13,519537,16.5,455544,10.02,114842,18.84,216120,162052,10.21,378172,10.84,-3910,276,423002,425430,,-5273,-3686,-21789,-19307,-6343,-74747,1317,57246.11497,1028,16569.90815,,22063,20.72,24.5,26.15,19.25,18.7,18.3,16.75,0,,2100,0,2735,,46,1662,4442,550,3675,217,6649,5713,188347,5270,6402,1062,254101,18109,61313,80714,76520,416,44741,53031,56983,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19981100,24269,0,0,25,9331,18324,239,4079,58242,29,8056,2000,,,6472,31252,17,767,6173,303,13912,13078,58242,151,6500,0,6651,3987,119,19,5858,952,6811,72,4,6887,1733,2929,1100,60,1099,6887,,888,108689,125126,27861,50386,122593,64956,499610,20512,8317,15561,,21718,62833,562443,3890,28283,53857,86031,648474,,,,5854,24,7349,13227,3930,73807,189105,10257,27353,40312,21523,11835,168854,9481,510141,28822,12017,14804,75,82921,11597,30589,648474,11427,9847,20263,34120,162124,466576,33034,48601,180136,,20316,17684,2740,7403,445547,10476,18650,10172,151,1906,13607,8041,1318,26,24.25,2236,839,3075,36942,28223,37,4311,,,1,87,178,232,497,81,579,170,21,951,770,,,,281,331,0,1,18,0,49,0,75,951,770,14,58,0,30,17058,15024,1053,2943,36168,29708,537110,7714,13.616,2939,2946,23.822,438560,417908,23.568,147597,147517,621,1140,3245,3477,2341,2508,0,13333,,944,3945,4889,4704,766,1461,6931,11820,1513,13333,4979,18413,97624,107005,36790,45331,415926,27619,101558,-247,18011,49210,1245,50454,659027,19301,8305,318,1699,473955,17.64,7639,917,487791,479970,5380,11006,6173,4029,48316,58519,1370,58519,659027,58519,19948,7371,51511,22240,194822,191899,1123,305,40508,40429,17.74,528299,17.17,460472,12.86,116038,21.75,223042,165967,11.8,389009,12.56,11338,8333,434340,433764,,1837,0,-19952,-19307,739,-74008,232,57478.37497,2181,18750.68644,,22436,19.73,23.5,24,18,17.5,16.75,16.9,0,,2000,0,2171,,76,1153,3400,406,2848,145,6986,5921,189386,5954,8735,762,255134,18356,58352,77653,78224,309,42258,50563,62154,2548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19981200,25421,0,0,34,8776,18072,239,4456,58838,141,7695,1875,,,6059,31582,16,815,6173,303,13654,13602,58838,46,6300,0,6346,3953,117,19,5857,534,6392,72,3,6467,1768,6382,47,0,37,6467,,0,111286,120654,29527,68181,111200,61036,501883,17738,9083,15319,,21655,62495,564378,3929,30412,55013,89354,653732,,,,6911,6,7810,14726,3527,73552,189343,10545,27459,42257,22434,11701,173837,9539,517657,26333,12445,13168,58,79347,11536,30465,653732,10169,9605,23334,32936,162904,467073,34811,47325,180736,,20243,18075,2871,6707,450143,11832,17749,8584,102,1855,14108,6489,1557,26,23.81,2304,780,3084,36542,29040,37,4222,,,1,87,176,237,501,88,589,171,18,924,778,,,,285,333,0,2,18,0,58,0,68,924,778,14,13,0,28,17713,12636,850,2828,34068,29999,542682,6447,16.028,3659,3033,26.131,457336,428865,25.069,159957,156158,659,1421,3030,3651,2515,2610,0,13888,,998,4276,5274,4817,765,1502,7085,12359,1528,13888,4896,18508,99720,104756,50668,45674,420972,29372,90782,1218,16792,50296,1299,51594,667669,18640,6775,317,0,477216,16.68,2102,3098,489893,483067,5293,12337,6173,6429,46465,59067,548,59067,667669,59067,18853,6669,51574,21923,195177,195697,1767,2257,42275,42686,17.36,532168,16.7,464371,12.52,118228,22.27,222984,170822,12.29,393806,13.38,5140,2281,439480,436045,,-889,-1577,-20841,-20884,2161,-71847,-1050,56428.07496,-2225,16526.05469,,26223,19.32,23,23,17.25,17.25,16.5,16.5,0,,1875,0,1800,,69,1013,2882,272,2414,196,7118,6876,189628,6308,7427,419,255756,16792,60925,79565,80238,363,43919,50693,68016,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990100,23868,1,0,33,7207,18005,239,4739,57058,91,6462,3000,,,6220,32557,17,800,6173,303,11387,13114,57058,93,4000,0,4093,4030,116,19,5874,536,6410,72,28,6510,1708,3025,47,923,1991,6510,,129,105517,123019,28686,69599,111487,60821,499129,19600,9477,15867,,21805,60421,559550,4669,29935,55356,89960,649510,,,,5220,6,6355,11582,1927,73620,190153,10693,27467,42340,22840,12342,173388,9738,517565,24191,13514,13536,66,78643,11510,30210,649510,9147,11797,26729,31269,154660,460618,38511,48231,178573,,21704,18084,2977,6791,450348,12931,19901,4290,266,2458,14167,6820,1251,24.82,22.8,1807,651,2458,37300,31049,218,4165,,,1,84,214,236,534,83,617,171,23,897,810,,,,286,339,0,28,18,0,53,0,71,897,810,14,7,1,39,17041,16237,781,2844,36949,29817,540885,7406,12.825,2799,2919,21.228,393650,437183,23.129,140409,151516,684,1868,2895,3950,2444,2610,0,14450,,1082,4288,5371,4880,767,1529,7176,12547,1903,14450,5342,18646,94869,107079,51870,45042,415355,27427,89069,1316,15476,50568,1302,51870,663841,18574,7380,318,524,478078,16.32,1575,4837,491467,487904,6907,13376,6173,3072,44229,53474,-5594,53474,663841,53474,20345,6749,52046,21519,196054,194755,-4277,-1749,37998,40937,16.38,529465,16.1,464374,13.2,113514,19.65,220594,168365,10.67,388959,11.29,-5480,761,434000,436806,,-2075,-1770,-22916,-22654,-703,-72549,-2758,53670.32599,-2821,13705.06469,,23283,18.83,22,22,16,15.75,16.1,15.5,0,,3000,0,2117,,53,961,3131,314,2684,133,5003,4846,190440,4007,6544,399,256378,15476,65406,83980,78514,403,45933,53313,65586,2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990200,23445,1,0,44,8324,17971,239,5060,58539,254,7356,3500,,,6388,32745,17,820,6173,304,11609,14185,58539,194,4100,0,4294,3482,116,20,5358,522,5881,72,20,5973,1741,4835,48,0,1090,5973,,0,113267,117751,29006,66470,111452,66124,504071,20661,11105,15307,,23129,64466,568536,4605,31773,56088,92466,661003,,,,4455,6,7329,11789,1644,73634,190669,10774,26441,47304,25628,12516,173370,9936,525603,26726,14651,13064,71,80811,11541,31258,661003,14849,10437,24573,30086,153092,466127,37944,54475,178263,,25466,16471,2861,7513,451401,14496,20200,6526,122,2799,14725,6871,1457,23,21.5,2139,800,2939,38026,29475,72,4750,,,1,86,209,240,535,85,620,171,29,927,820,,,,295,340,0,31,18,0,53,0,68,927,820,15,10,0,41,15346,18313,1142,2761,37613,30371,543520,7697,12.101,2703,3062,22.758,389917,421048,23.92,140132,152098,686,2233,2920,2950,2358,2610,0,13758,,1105,3764,4869,4957,777,1562,7297,12165,1592,13758,5000,18989,94577,102673,47163,47716,408570,28093,88348,-5249,20725,51012,1309,52320,667119,18537,7275,319,0,480955,14.25,1972,4221,493440,492125,5767,15449,6173,4883,45154,56211,2737,56211,667119,56211,19987,7474,52172,21418,196666,195723,-2513,-10710,35485,30227,13.25,528925,13.83,465979,0.33,113566,12.16,216240,163603,4.52,379842,5.81,-6442,-11376,427559,425430,,3203,1988,-19712,-20666,-9105,-81654,2746,56416.60343,7285,20989.94375,,22830,17.36,21,21,15,14.74,14.75,13.7,0,,3500,0,2340,,62,1267,3669,392,3108,169,5324,5113,190964,4110,7989,252,257000,20725,64771,83308,83207,345,48195,55470,61999,2825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990300,25749,0,0,44,9006,17937,239,4235,61066,36,8373,3900,,,6261,32886,17,767,6173,330,12599,15581,61066,712,4600,0,5312,2902,153,43,4661,361,5022,72,50,5144,1563,1117,49,0,3929,5144,,0,114758,125149,28896,63486,111758,68108,512155,20151,10235,13535,,22483,62899,575055,4195,34865,59199,98259,673314,,,,7488,4,7339,14831,2218,73753,190398,10879,25325,47314,25424,13277,178349,10252,531360,27253,16019,13676,46,82227,11505,33392,673314,9467,10220,27963,33249,161508,475142,37014,53441,179188,,25503,15474,2488,7752,455096,16358,21863,5389,177,2554,16059,7480,880,22,20.89,2392,1026,3418,40704,34514,286,5062,,,1,90,207,247,546,78,624,171,17,931,812,,,,304,338,0,22,20,0,46,0,67,931,812,16,9,0,39,14379,19541,575,2449,36993,30832,550812,7537,13.513,3193,3061,25.939,494407,454936,26.273,170132,162637,672,2129,2520,3720,2351,2810,0,14202,,1153,3824,4977,5080,776,1599,7455,12431,1771,14202,4798,18259,102972,106636,44844,49832,423030,27973,90773,6257,14469,54352,1454,55806,679568,18342,7741,345,50,487012,13.85,6399,7553,499838,499678,5710,17325,6173,1165,45346,52684,-3526,52684,679568,52684,21975,7707,51988,21721,196524,199923,2730,9683,38216,39910,14.19,538054,13.12,470156,9.49,121231,19.75,227867,163590,8.34,391457,9.4,13731,11085,441289,436515,,4229,2964,-15483,-17702,372,-81282,180,56596.21459,-5647,15343.40756,,23550,16.51,20,20,13.75,13.5,13.75,13,0,,3900,0,2671,,77,1312,4059,385,3445,229,5850,6169,190702,4741,7884,225,258641,14469,62802,81144,86860,1526,50211,57952,69094,4021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19990400,24938,1,221,44,10229,17266,239,4335,61206,39,7858,4200,,,6174,33662,15,694,6272,331,11988,15556,61206,347,4330,0,4677,2923,155,43,4681,423,5104,72,14,5191,1560,3646,49,149,1103,5191,,0,110489,119921,29712,59711,121167,63543,504544,20323,9345,16207,,23080,64649,569193,5308,35201,59313,99823,669016,,,,5738,4,7294,13036,2266,73733,190513,10990,23989,47026,25288,13621,175723,10474,528684,29489,16154,13514,81,83064,11473,32759,669016,7254,10308,24498,30907,161285,468769,35775,52470,181974,,25348,15204,2375,7098,453779,15856,21650,7838,129,2506,15786,7602,943,21,19.84,2119,866,2985,42856,34414,137,4736,,,1,94,207,238,541,78,619,171,21,933,811,,,,313,332,0,16,20,0,45,0,68,933,811,16,6,0,40,15987,17175,378,2208,35794,30626,545511,7260,12.666,2926,3014,22.278,435019,470778,24.902,153087,163032,496,2210,2360,4231,2347,2810,0,14455,,1181,4032,5213,5152,799,1624,7575,12788,1667,14455,5183,19197,102168,102994,43620,44347,420468,28659,98680,670,13799,54110,1483,55593,679970,17733,7882,344,243,484693,11.38,-1770,2772,498068,502451,6507,16935,6272,3695,46107,56074,3390,56074,679970,56074,21916,7066,51864,21784,196746,198693,4060,285,42275,40195,11.99,540344,10.84,469087,4.3,121365,15.63,224359,170959,7.86,395318,7.34,-1624,3320,439665,439835,,-158,3470,-15641,-14232,-3756,-85038,586,57182.04199,-321,15022.61184,,23776,15.67,19,19,12.75,13.25,13,12.8,500,,4250,0,2766,,63,1154,3983,413,3264,307,5837,5568,190826,3979,8156,404,260283,13799,64140,81874,89039,307,50597,58480,67348,3883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
